lv1_code,product_class_name,image.1.url,image.1.description,image.1.is_primary,image.1.tag_list,image.2.url,image.2.description,image.2.is_primary,image.2.tag_list,image.3.url,image.3.description,image.3.is_primary,image.3.tag_list,image.4.url,image.4.description,image.4.is_primary,image.4.tag_list,image.5.url,image.5.description,image.5.is_primary,image.5.tag_list,image.6.url,image.6.description,image.6.is_primary,image.6.tag_list,image.7.url,image.7.description,image.7.is_primary,image.7.tag_list,image.8.url,image.8.description,image.8.is_primary,image.8.tag_list
1795apa05_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1527172627/Summer2018/1795APA05_blue_1.jpg,1795APA05_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527172632/Summer2018/1795APA05_blue_2.jpg,1795APA05_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1883att02_beige,Colour,https://res.cloudinary.com/maaji/image/upload/v1525743434/Summer2018/1883ATT02_beige_3.jpg,1883ATT02_beige_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525743440/Summer2018/1883ATT02_beige_4.jpg,1883ATT02_beige_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1892aly01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525747546/Summer2018/1892ALY01_gray_1.jpg,1892ALY01_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525747552/Summer2018/1892ALY01_gray_2.jpg,1892ALY01_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1869als03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525724076/Summer2018/1869ALS03_gray_3.jpg,1869ALS03_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525724078/Summer2018/1869ALS03_gray_4.jpg,1869ALS03_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1889ahl01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525747275/Summer2018/1889AHL01_gray_3.jpg,1889AHL01_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525747283/Summer2018/1889AHL01_gray_4.jpg,1889AHL01_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1868asb01_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525723363/Summer2018/1868ASB01_green_3.jpg,1868ASB01_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723367/Summer2018/1868ASB01_green_4.jpg,1868ASB01_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1760asb07_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1525384996/Summer2018/1760ASB07_black_3.jpg,1760ASB07_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525384999/Summer2018/1760ASB07_black_4.jpg,1760ASB07_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1881asb01_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525742457/Summer2018/1881ASB01_green_3.jpg,1881ASB01_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525742463/Summer2018/1881ASB01_green_4.jpg,1881ASB01_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1873asb01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1518307909/Summer2018/1873ASB01_black_3.jpg,1873ASB01_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1518307922/Summer2018/1873ASB01_black_4.jpg,1873ASB01_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1765asb03_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1525385168/Summer2018/1765ASB03_black_3.jpg,1765ASB03_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525385170/Summer2018/1765ASB03_black_4.jpg,1765ASB03_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1827asb04_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525632734/Summer2018/1827ASB04_green_2.jpg,1827ASB04_green_2,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525632739/Summer2018/1827ASB04_green_3.jpg,1827ASB04_green_3,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1876ash02_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525730791/Summer2018/1876ASH02_gray_1.jpg,1876ASH02_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525730792/Summer2018/1876ASH02_gray_2.jpg,1876ASH02_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1863alm04_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525637385/Summer2018/1863ALM04_green_1.jpg,1863ALM04_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525637389/Summer2018/1863ALM04_green_2.jpg,1863ALM04_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1866alm02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525723174/Summer2018/1866ALM02_green_1.jpg,1866ALM02_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723176/Summer2018/1866ALM02_green_2.jpg,1866ALM02_green_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723178/Summer2018/1866ALM02_green_5.jpg,1866ALM02_green_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723180/Summer2018/1866ALM02_green_6.jpg,1866ALM02_green_6,no,hi-res,,,,,,,,,,,,,,,,
1791alm02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1517804845/Summer2018/1791ALM02_green_1.jpg,1791ALM02_-green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804837/Summer2018/1791ALM02_green_2.jpg,1791ALM02_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1813alm08_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1517804912/Summer2018/1813ALM08_gray_1.jpg,1813ALM08_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804911/Summer2018/1813ALM08_gray_2.jpg,1813ALM08_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1786alm05_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525465757/Summer2018/1786ALM05_green_1.jpg,1786ALM05_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525465758/Summer2018/1786ALM05_green_2.jpg,1786ALM05_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1833all02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525633391/Summer2018/1833ALL02_green_1.jpg,1833ALL02_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525633396/Summer2018/1833ALL02_green_2.jpg,1833ALL02_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1823all03_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1517804940/Summer2018/1823ALL03_black_1.jpg,1823ALL03_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804963/Summer2018/1823ALL03_black_2.jpg,1823ALL03_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1877ajg01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1525731194/Summer2018/1877AJG01_black_1.jpg,1877AJG01_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525731195/Summer2018/1877AJG01_black_2.jpg,1877AJG01_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1886ash03_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525745757/Summer2018/1886ASH03_green_1.jpg,1886ASH03_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525745764/Summer2018/1886ASH03_green_2.jpg,1886ASH03_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1888att01_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525745770/Summer2018/1888ATT01_green_3.jpg,1888ATT01_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525745776/Summer2018/1888ATT01_green_4.jpg,188ATT01_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1883att04_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525743824/Summer2018/1883ATT04_blue_3.jpg,1883ATT04_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525743829/Summer2018/1883ATT04_blue_4.jpg,1883ATT04_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1883att05_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1525743963/Summer2018/1883ATT05_black_3.jpg,1883ATT05_black_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525743968/Summer2018/1883ATT05_black_4.jpg,1883ATT05_black_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1892aly03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525747867/Summer2018/1892ALY03_blue_1.jpg,1892ALY03_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525747873/Summer2018/1892ALY03_blue_2.jpg,1892ALY03_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1880ats03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525742270/Summer2018/1880ATS03_gray_3.jpg,1880ATS03_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525742276/Summer2018/1880ATS03_gray_4.jpg,1880ATS03_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1869als01_aguamarina,Colour,https://res.cloudinary.com/maaji/image/upload/v1526139027/Summer2018/1869ALS01_aquamarine_3.jpg,1869ALS01_aquamarine_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723501/Summer2018/1869ALS01_aquamarine_4.jpg,1869ALS01_aquamarine_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1890asa01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525747290/Summer2018/1890ASA01_gray_3.jpg,1890ASA01_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525747299/Summer2018/1890ASA01_gray_4.jpg,1890ASA01_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1864aly02_aguamarina,Colour,https://res.cloudinary.com/maaji/image/upload/v1525639339/Summer2018/1864ALY02_aquamarine_3.jpg,1864ALY02_aquamarine_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525639346/Summer2018/1864ALY02_aquamarine_4.jpg,1864ALY02_aquamarine_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1865ahl02_aguamarina,Colour,https://res.cloudinary.com/maaji/image/upload/v1525639355/Summer2018/1865AHL02_aquamarine_3.jpg,1865AHL02_aquamarine_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525639364/Summer2018/1865AHL02_aquamarine_4.jpg,1865AHL02_aquamarine_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1878avs01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525741409/Summer2018/1878AVS01_gray_3.jpg,1878AVS01_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525741415/Summer2018/1878AVS01_gray_4.jpg,1878AVS01_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1845ajk02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525636565/Summer2018/1845AJK02_green_3.jpg,1845AJK02_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525636573/Summer2018/1845AJK02_green_4.jpg,1845AJK02_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1885ash02_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525744626/Summer2018/1885ASH02_green_1.jpg,1885ASH02_green_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525744633/Summer2018/1885ASH02_green_2.jpg,1885ASH02_green_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1871asb01_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525724414/Summer2018/1871ASB01_pink_3.jpg,1871ASB01_pink_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525724415/Summer2018/1871ASB01_pink_4.jpg,1871ASB01_pink_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1779asb05_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525448551/Summer2018/1779ASB05_gray_3.jpg,1779ASB05_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525448555/Summer2018/1779ASB05_gray_4.jpg,1779ASB05_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1760asb06_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525384866/Summer2018/1760ASB06_gray_3.jpg,1760ASB06_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525384868/Summer2018/1760ASB06_gray_4.jpg,1760ASB06_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1881asb02_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525742645/Summer2018/1881ASB02_gray_3.jpg,1881ASB02_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525742650/Summer2018/1881ASB02_gray_4.jpg,1881ASB02_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1835alc03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525633610/Summer2018/1835ALC03_gray_1.jpg,1835ALC03_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525633614/Summer2018/1835ALC03_gray_2.jpg,1835ALC03_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1786alc06_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525465693/Summer2018/1786ALC06_pink_1.jpg,1786ALC06_pink_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525465695/Summer2018/1786ALC06_pink_2.jpg,1786ALC06_pink_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1863alm05_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525637532/Summer2018/1863ALM05_gray_1.jpg,1863ALM05_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525637537/Summer2018/1863ALM05_gray_2.jpg,1863ALM05_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1866alm01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525722950/Summer2018/1866ALM01_gray_1.jpg,1866ALM01_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525722952/Summer2018/1866ALM01_gray_2.jpg,1866ALM01_gray_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525722948/Summer2018/1866ALM01_gray_5.jpg,1866ALM01_gray_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1825alm04_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1517804995/Summer2018/1825ALM04_black_1.jpg,1825ALM04_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804991/Summer2018/1825ALM04_black_2.jpg,1825ALM04_black_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1823all04_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1517804969/Summer2018/1823ALL04_gray_1.jpg,1823ALL04_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804980/Summer2018/1823ALL04_gray_2.jpg,1823ALL04_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1822all04_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1527173613/Summer2018/1822ALL04_gray_1.jpg,1822ALL04_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804921/Summer2018/1822ALL04_gray_2.jpg,1822ALL04_gray_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1517804965/Summer2018/1822ALL04_gray_5.jpg,1822ALL04_gray_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1795apa04_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1527172169/Summer2018/1795APA04_white_1.jpg,1795APA04_white_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527172173/Summer2018/1795APA04_white_2.jpg,1795APA04_white_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1888att02_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525745961/Summer2018/1888ATT02_white_3.jpg,1888ATT02_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525745966/Summer2018/1888ATT02_white_4.jpg,1888ATT02_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1883att06_beige,Colour,https://res.cloudinary.com/maaji/image/upload/v1525744092/Summer2018/1883ATT06_beige_3.jpg,1883ATT06_beige_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525744096/Summer2018/1883ATT06_beige_4.jpg,1883ATT06_beige_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1883att01_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525743210/Summer2018/1883ATT01_white_3.jpg,1883ATT01_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525743215/Summer2018/1883ATT01_white_4.jpg,1883ATT01_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1892aly02_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1527096077/Summer2018/1892ALY02_orange_1.jpg,1892ALY02_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527096081/Summer2018/1892ALY02_orange_2.jpg,1892ALY02_orange_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1880ats02_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525742113/Summer2018/1880ATS02_white_3.jpg,1880ATS02_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525742117/Summer2018/1880ATS02_white_4.jpg,1880ATS02_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1787aly04_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1527171619/Summer2018/1787ALY04_gray_3.jpg,1787ALY04_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1527171623/Summer2018/1787ALY04_gray_4.jpg,1787ALY04_gray_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1884aly01_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525744250/Summer2018/1884ALY01_white_3.jpg,1884ALY01_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525744256/Summer2018/1884ALY01_white_4.jpg,1884ALY01_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1869als02_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1525723643/Summer2018/1869ALS02_pink_3.jpg,1869ALS02_pink_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525723645/Summer2018/1869ALS02_pink_4.jpg,1869ALS02_pink_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1864aly01_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525637773/Summer2018/1864ALY01_white_3.jpg,1864ALY01_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525637778/Summer2018/1864ALY01_white_4.jpg,1864ALY01_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1865ahl01_blanco,Colour,https://res.cloudinary.com/maaji/image/upload/v1525637786/Summer2018/1865AHL01_white_3.jpg,1865AHL01_white_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525637793/Summer2018/1865AHL01_white_4.jpg,1865AHL01_white_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1870ajk01_multicolor,Colour,https://res.cloudinary.com/maaji/image/upload/v1525724257/Summer2018/1870AJK01_assorted_3.jpg,1870AJK01_assorted_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525724259/Summer2018/1870AJK01_assorted_4.jpg,1870AJK01_assorted_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1845ajk03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525636905/Summer2018/1845AJK03_gray_3.jpg,1845AJK03_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525636910/Summer2018/1845AJK03_gray_4.jpg,1845AJK03_gray_3,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1885ash01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525744422/Summer2018/1885ASH01_gray_1.jpg,1885ASH01_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525744429/Summer2018/1885ASH01_gray_2.jpg,1885ASH01_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3049sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528417565/Spring2018/3049SFA02_blue_1.jpg,3049SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417566/Spring2018/3049SFA02_blue_2.jpg,3049SFA02_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417567/Spring2018/3049SFA02_blue_3.jpg,3049SFA02_blue_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417568/Spring2018/3049SFA02_blue_4.jpg,3049SFA01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417568/Spring2018/3049SFA02_blue_5.jpg,3049SFA02_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417569/Spring2018/3049SFA02_blue_6.jpg,3049SFA02_blue_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417570/Spring2018/3049SFA02_blue_7.jpg,3049SFA02_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417571/Spring2018/3049SFA02_blue_8.jpg,3049SFA02_blue_8,no,hi-res
1539csd01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528461600/HigSummer2018/1539CSD01_orange_3.jpg,1539CSD01_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528461601/HigSummer2018/1539CSD01_orange_4.jpg,1539CSD01_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1540cct01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462311/HigSummer2018/1540CCT01_orange_1.jpg,1540CCT01_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462312/HigSummer2018/1540CCT01_orange_5.jpg,1540CCT01_orange_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462312/HigSummer2018/1540CCT01_orange_6.jpg,1540CCT01_orange_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462313/HigSummer2018/1540CCT01_orange_7.jpg,1540CCT01_orange_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462314/HigSummer2018/1540CCT01_orange_8.jpg,1540CCT01_orange_8,no,hi-res,,,,,,,,,,,,
1541cpa01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462532/HigSummer2018/1541CPA01_orange_1.jpg,1541CPA01_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462533/HigSummer2018/1541CPA01_orange_2.jpg,1541CPA01_orange_2,no,hi-res,,,,,,,,hi-res,,,,,,,,,,,,,,,,
1542cct01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462833/HigSummer2018/1542CCT01_blue_1.jpg,1542CCT01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462835/HigSummer2018/1542CCT01_blue_2.jpg,1542CCT01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462835/HigSummer2018/1542CCT01_blue_7.jpg,1542CCT01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462838/HigSummer2018/1542CCT01_blue_8.jpg,1542CCT01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
1543csh01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528463049/HigSummer2018/1543CSH01_blue_1.jpg,1543CSH01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463050/HigSummer2018/1543CSH01_blue_2.jpg,1543CSH01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1544csd01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528463268/HigSummer2018/1544CSD01_blue_3.jpg,1544CSD01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463269/HigSummer2018/1544CSD01_blue_4.jpg,1544CSD01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463270/HigSummer2018/1544CSD01_blue_7.jpg,1544CSD01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463271/HigSummer2018/1544CSD01_blue_8.jpg,1544CSD01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
2135ssf04_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528464244/HigSummer2018/2135SSF04_blue_1.jpg,2135SSF04_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528464245/HigSummer2018/2135SSF04_blue_2.jpg,2135SSF04_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2161sfa03_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528469409/HigSummer2018/2161SFA03_brown_1.jpg,2161SFA03_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469410/HigSummer2018/2161SFA03_brown_2.jpg,2161SFA03_brown_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2171sfh02_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528469756/HigSummer2018/2171SFH02_yellow_2.jpg,2171SFH02_yellow_2,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469756/HigSummer2018/2171SFH02_yellow_7.jpg,2171SFH02_yellow_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469757/HigSummer2018/2171SFH02_yellow_8.jpg,2171SFH02_yellow_7,no,hi-res,,,,,,,,,,,,,,,,,,,,
2178sun02_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470020/HigSummer2018/2178SUN02_yellow_1.jpg,2178SUN02_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470021/HigSummer2018/2178SUN02_yellow_2.jpg,2178SUN02_yellow_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2192sft01_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470321/HigSummer2018/2192SFT01_yellow_1.jpg,2192SFT01_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470322/HigSummer2018/2192SFT01_yellow_2.jpg,2192SFT01_yellow_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2193sfa01_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470678/HigSummer2018/2193SFA01_brown_1.jpg,2193SFA01_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470679/HigSummer2018/2193SFA01_brown_2.jpg,2193SFA01_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470680/HigSummer2018/2193SFA01_brown_7.jpg,2193SFA01_brown_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470681/HigSummer2018/2193SFA01_brown_8.jpg,2193SFA01_brown_8,no,hi-res,,,,,,,,,,,,,,,,
